customer_id,recency,frequency,monetory,segment
CS5189,29-12-2014,28,1944,P0
CS5190,02-03-2015,21,1420,P0
CS5191,12-03-2015,27,1889,P0
CS5192,02-02-2015,21,1474,P0
CS5193,28-02-2015,24,1586,P0
CS5194,05-11-2014,16,1062,P0
CS5195,05-10-2014,19,1302,P0
CS5196,12-02-2015,22,1356,P0
CS5197,23-02-2015,16,1165,P0
CS5198,09-03-2015,26,1801,P0
CS5199,01-03-2015,14,1103,P2
CS5200,14-03-2015,21,1473,P0
CS5201,14-02-2015,20,1343,P0
CS5202,22-10-2014,27,1954,P0
CS5203,11-03-2015,27,1850,P0
CS5204,04-03-2015,21,1536,P0
CS5205,22-01-2015,17,1185,P0
CS5206,10-12-2014,14,1001,P2
CS5207,14-12-2014,16,1193,P0
CS5208,14-02-2015,20,1364,P0
CS5209,03-09-2014,20,1211,P0
CS5210,25-10-2014,17,1329,P0
CS5211,13-01-2015,18,1273,P0
CS5212,25-01-2015,25,1669,P0
CS5213,09-01-2015,26,1846,P0
CS5214,25-09-2014,17,1181,P0
CS5215,03-03-2015,14,1023,P2
CS5216,11-12-2014,11,671,P2
CS5217,25-01-2015,20,1440,P0
CS5218,24-12-2014,16,1229,P0
CS5219,11-11-2014,19,1420,P0
CS5220,05-10-2014,20,1473,P0
CS5221,14-03-2015,22,1387,P0
CS5222,22-02-2015,22,1397,P0
CS5223,24-02-2015,27,2060,P0
CS5224,20-02-2015,19,1489,P0
CS5225,06-12-2014,22,1334,P0
CS5226,19-02-2015,28,2011,P0
CS5227,24-12-2014,16,1100,P0
CS5228,16-02-2015,18,1179,P0
CS5229,09-01-2015,11,669,P2
CS5230,11-03-2015,23,1457,P0
CS5231,19-11-2014,22,1432,P0
CS5232,01-03-2015,21,1382,P0
CS5233,27-09-2014,11,795,P2
CS5234,08-02-2015,15,1082,P0
CS5235,23-01-2015,17,1128,P0
CS5236,04-10-2014,17,1212,P0
CS5237,29-11-2014,23,1582,P0
CS5238,10-02-2015,28,2015,P0
CS5239,02-11-2014,18,1256,P0
CS5240,05-01-2015,21,1563,P0
CS5241,03-03-2015,19,1217,P0
CS5242,31-12-2014,22,1534,P0
CS5243,31-10-2014,17,1108,P0
CS5244,28-02-2015,30,2114,P0
CS5245,23-02-2015,20,1465,P0
CS5246,04-03-2015,21,1403,P0
CS5247,07-02-2015,26,1797,P0
CS5248,11-12-2014,20,1217,P0
CS5249,03-12-2014,20,1451,P0
CS5250,14-12-2014,18,1331,P0
CS5251,16-03-2015,25,1706,P0
CS5252,30-10-2014,17,1178,P0
CS5253,24-02-2015,17,1163,P0
CS5254,09-01-2015,24,1432,P0
CS5255,15-01-2015,18,1298,P0
CS5256,12-02-2015,20,1431,P0
CS5257,25-10-2014,24,1667,P0
CS5258,04-03-2015,10,596,P2
CS5259,09-03-2015,22,1576,P0
CS5260,10-03-2015,25,1790,P0
CS5261,22-02-2015,18,1198,P0
CS5262,09-11-2014,15,1020,P0
CS5263,05-12-2014,21,1471,P0
CS5264,07-03-2015,15,1011,P0
CS5265,14-02-2015,18,1267,P0
CS5266,03-03-2015,22,1579,P0
CS5267,25-10-2014,23,1536,P0
CS5268,17-02-2015,23,1647,P0
CS5269,09-03-2015,13,833,P2
CS5270,26-02-2015,22,1600,P0
CS5271,27-01-2015,22,1557,P0
CS5272,01-10-2014,19,1487,P0
CS5273,25-11-2014,24,1435,P0
CS5274,20-12-2014,18,1146,P0
CS5275,19-12-2014,20,1345,P0
CS5276,09-01-2015,26,1724,P0
CS5277,23-11-2014,19,1427,P0
CS5278,28-01-2015,28,1819,P0
CS5279,07-01-2015,13,987,P2
CS5280,05-07-2014,19,1312,P0
CS5281,28-03-2014,23,1537,P0
CS5282,07-03-2015,23,1424,P0
CS5283,05-02-2015,23,1647,P0
CS5284,20-02-2015,14,843,P2
CS5285,15-03-2015,19,1218,P0
CS5286,26-05-2013,8,579,P2
CS5287,14-03-2015,32,2307,P0
CS5288,11-03-2015,14,972,P2
CS5289,06-03-2015,31,2013,P0
CS5290,12-01-2015,23,1462,P0
CS5291,14-01-2015,24,1652,P0
CS5292,26-01-2015,27,1841,P0
CS5293,08-02-2015,20,1431,P0
CS5294,12-12-2014,14,983,P2
CS5295,25-11-2014,25,1637,P0
CS5296,21-02-2015,21,1475,P0
CS5297,25-12-2014,16,1068,P0
CS5298,08-02-2015,15,1012,P0
CS5299,14-01-2015,22,1636,P0
CS5300,13-11-2014,16,1227,P0
CS5301,16-03-2015,23,1428,P0
CS5302,12-02-2015,27,2016,P0
CS5303,24-12-2014,19,1298,P0
CS5304,16-10-2014,23,1558,P0
CS5305,18-02-2015,21,1291,P0
CS5306,06-02-2015,22,1788,P0
CS5307,16-03-2015,13,958,P2
CS5308,05-10-2014,27,1864,P0
CS5309,11-12-2014,20,1161,P0
CS5310,09-03-2015,14,918,P2
CS5311,18-01-2015,19,1299,P0
CS5312,20-11-2014,17,1225,P0
CS5313,11-11-2014,17,1193,P0
CS5314,08-12-2014,14,1010,P2
CS5315,16-03-2015,20,1362,P0
CS5316,19-02-2015,18,1420,P0
CS5317,02-01-2015,15,1123,P0
CS5318,05-01-2015,17,1114,P0
CS5319,01-02-2015,21,1404,P0
CS5320,10-12-2014,16,1154,P0
CS5321,24-02-2015,12,804,P2
CS5322,22-01-2015,16,1168,P0
CS5323,12-03-2015,32,2280,P0
CS5324,24-05-2014,10,602,P2
CS5325,03-02-2015,25,1726,P0
CS5326,21-11-2014,25,1751,P0
CS5327,04-11-2014,12,938,P2
CS5328,20-11-2014,15,1094,P0
CS5329,25-11-2014,26,1766,P0
CS5330,05-01-2015,17,1159,P0
CS5331,05-02-2015,20,1526,P0
CS5332,05-03-2015,27,1813,P0
CS5333,06-10-2014,16,1222,P0
CS5334,13-03-2015,21,1486,P0
CS5335,25-02-2015,23,1622,P0
CS5336,13-06-2014,17,1135,P0
CS5337,15-10-2014,11,889,P2
CS5338,10-03-2015,22,1514,P0
CS5339,10-02-2015,17,1283,P0
CS5340,03-03-2015,26,1873,P0
CS5341,26-11-2014,19,1318,P0
CS5342,11-03-2015,25,1576,P0
CS5343,03-03-2015,26,1973,P0
CS5344,17-11-2014,18,1303,P0
CS5345,25-01-2015,20,1567,P0
CS5346,12-03-2015,25,1801,P0
CS5347,22-02-2015,25,1652,P0
CS5348,30-01-2015,19,1457,P0
CS5349,13-05-2014,17,1314,P0
CS5350,10-10-2014,21,1478,P0
CS5351,27-01-2015,22,1330,P0
CS5352,27-01-2015,21,1345,P0
CS5353,24-02-2015,21,1229,P0
CS5354,05-12-2014,18,1259,P0
CS5355,21-11-2014,14,1067,P2
CS5356,09-01-2015,20,1447,P0
CS5357,16-11-2014,17,1090,P0
CS5358,05-09-2014,12,788,P2
CS5359,14-11-2014,13,1009,P2
CS5360,06-03-2015,15,1083,P0
CS5361,10-09-2014,22,1522,P0
CS5362,04-12-2014,13,976,P2
CS5363,15-03-2015,15,1015,P0
CS5364,30-01-2015,27,1814,P0
CS5365,12-01-2015,21,1471,P0
CS5366,11-03-2015,20,1429,P0
CS5367,08-01-2015,21,1661,P0
CS5368,02-09-2014,12,809,P2
CS5369,25-12-2014,17,1256,P0
CS5370,14-02-2015,20,1258,P0
CS5371,14-11-2014,19,1257,P0
CS5372,07-10-2014,24,1721,P0
CS5373,15-01-2015,24,1599,P0
CS5374,23-12-2014,21,1385,P0
CS5375,09-11-2014,29,1956,P0
CS5376,29-01-2015,25,1584,P0
CS5377,30-12-2014,13,934,P2
CS5378,09-04-2014,9,554,P2
CS5379,17-01-2015,13,879,P2
CS5380,17-02-2015,17,1212,P0
CS5381,01-10-2014,12,855,P2
CS5382,29-10-2014,29,1890,P0
CS5383,21-12-2014,23,1620,P0
CS5384,04-02-2015,20,1362,P0
CS5385,19-01-2015,13,740,P2
CS5386,14-02-2015,24,1611,P0
CS5387,01-11-2014,20,1416,P0
CS5388,16-01-2015,14,1156,P2
CS5389,28-07-2014,18,1232,P0
CS5390,14-12-2014,25,1824,P0
CS5391,03-01-2015,19,1356,P0
CS5392,09-01-2015,19,1473,P0
CS5393,05-03-2015,18,1337,P0
CS5394,10-02-2015,29,2092,P0
CS5395,14-11-2014,20,1382,P0
CS5396,01-01-2015,18,1309,P0
CS5397,04-03-2015,29,2065,P0
CS5398,16-03-2015,18,1280,P0
CS5399,30-12-2014,23,1737,P0
CS5400,08-02-2015,18,1187,P0
CS5401,30-11-2014,20,1479,P0
CS5402,10-01-2015,21,1546,P0
CS5403,03-03-2015,24,1774,P0
CS5404,15-02-2015,20,1476,P0
CS5405,06-12-2014,22,1577,P0
CS5406,08-02-2015,22,1498,P0
CS5407,26-01-2015,17,1226,P0
CS5408,06-01-2015,27,1938,P0
CS5409,03-02-2015,19,1371,P0
CS5410,16-12-2014,13,1034,P2
CS5411,22-11-2014,24,1724,P0
CS5412,15-02-2015,19,1301,P0
CS5413,15-03-2015,23,1598,P0
CS5414,05-11-2014,21,1589,P0
CS5415,16-02-2015,18,1250,P0
CS5416,07-01-2015,21,1424,P0
CS5417,10-01-2015,23,1859,P0
CS5418,03-03-2015,16,1087,P0
CS5419,26-02-2015,24,1643,P0
CS5420,26-02-2015,18,1156,P0
CS5421,04-03-2015,15,967,P2
CS5422,05-07-2014,17,1219,P0
CS5423,09-02-2015,12,796,P2
CS5424,25-11-2014,19,1278,P0
CS5425,25-02-2015,21,1395,P0
CS5426,12-08-2014,20,1392,P0
CS5427,11-02-2015,19,1333,P0
CS5428,11-03-2015,26,1847,P0
CS5429,10-01-2015,19,1374,P0
CS5430,20-02-2015,17,1225,P0
CS5431,12-03-2015,16,994,P2
CS5432,01-02-2015,20,1312,P0
CS5433,12-10-2014,19,1293,P0
CS5434,31-01-2015,16,1147,P0
CS5435,13-12-2014,19,1351,P0
CS5436,18-08-2014,18,1355,P0
CS5437,24-12-2014,18,1167,P0
CS5438,21-11-2014,21,1580,P0
CS5439,13-02-2015,24,1643,P0
CS5440,03-02-2015,16,1021,P0
CS5441,04-02-2015,20,1381,P0
CS5442,20-02-2015,24,1732,P0
CS5443,04-11-2014,27,1995,P0
CS5444,10-01-2015,23,1455,P0
CS5445,14-03-2015,18,1203,P0
CS5446,04-03-2015,28,1924,P0
CS5447,20-09-2014,14,959,P2
CS5448,23-11-2014,28,1987,P0
CS5449,07-01-2015,22,1620,P0
CS5450,01-09-2014,28,2044,P0
CS5451,28-10-2014,16,1115,P0
CS5452,11-10-2014,19,1397,P0
CS5453,25-12-2014,19,1304,P0
CS5454,19-01-2015,25,1824,P0
CS5455,08-12-2014,20,1349,P0
CS5456,24-02-2015,18,1267,P0
CS5457,22-01-2015,11,674,P2
CS5458,11-03-2015,26,2075,P0
CS5459,08-08-2014,16,1246,P0
CS5460,08-03-2015,20,1287,P0
CS5461,01-01-2015,22,1553,P0
CS5462,13-10-2014,19,1350,P0
CS5463,18-10-2014,24,1658,P0
CS5464,30-01-2015,23,1731,P0
CS5465,20-01-2015,17,1199,P0
CS5466,25-10-2014,24,1711,P0
CS5467,27-01-2015,24,1552,P0
CS5468,20-01-2015,23,1684,P0
CS5469,05-01-2015,19,1306,P0
CS5470,03-03-2015,20,1425,P0
CS5471,28-09-2014,14,908,P2
CS5472,23-02-2015,21,1551,P0
CS5473,12-06-2014,16,1173,P0
CS5474,31-01-2015,18,1105,P0
CS5475,12-03-2015,22,1510,P0
CS5476,18-02-2015,28,1912,P0
CS5477,04-03-2015,21,1549,P0
CS5478,07-03-2015,22,1508,P0
CS5479,07-03-2015,22,1486,P0
CS5480,19-01-2015,24,1681,P0
CS5481,11-01-2015,23,1667,P0
CS5482,22-09-2014,23,1758,P0
CS5483,11-10-2014,21,1491,P0
CS5484,22-10-2014,18,1071,P0
CS5485,28-02-2015,19,1189,P0
CS5486,09-01-2015,20,1406,P0
CS5487,15-02-2015,22,1511,P0
CS5488,01-02-2015,24,1627,P0
CS5489,05-02-2015,26,1769,P0
CS5490,28-02-2015,25,1564,P0
CS5491,29-08-2014,24,1669,P0
CS5492,18-02-2015,26,1983,P0
CS5493,04-03-2015,24,1611,P0
CS5494,17-08-2014,18,1216,P0
CS5495,11-01-2015,22,1623,P0
CS5496,30-09-2014,19,1346,P0
CS5497,15-12-2014,16,1122,P0
CS5498,20-01-2015,29,2129,P0
CS5499,28-01-2015,14,1049,P2
CS5500,11-03-2015,25,1749,P0
CS5501,01-03-2015,26,1788,P0
CS5502,07-02-2015,26,1832,P0
CS5503,19-12-2014,17,1176,P0
CS5504,27-02-2015,15,1154,P0
CS5505,21-02-2015,20,1127,P0
CS5506,02-01-2015,13,992,P2
CS5507,19-02-2015,25,1758,P0
CS5508,27-12-2014,22,1495,P0
CS5509,25-10-2014,16,1156,P0
CS5510,22-01-2015,19,1415,P0
CS5511,08-01-2015,19,1307,P0
CS5512,07-09-2014,13,975,P2
CS5513,22-07-2014,25,1664,P0
CS5514,29-12-2014,25,1668,P0
CS5515,15-03-2015,17,1084,P0
CS5516,16-06-2014,16,1193,P0
CS5517,11-03-2015,16,1160,P0
CS5518,05-01-2015,31,2089,P0
CS5519,21-01-2015,26,1755,P0
CS5520,16-02-2015,17,1177,P0
CS5521,27-07-2014,16,1169,P0
CS5522,06-02-2015,29,2131,P0
CS5523,18-02-2015,23,1642,P0
CS5524,16-03-2015,18,1414,P0
CS5525,08-02-2015,22,1628,P0
CS5526,25-02-2015,17,1161,P0
CS5527,03-02-2015,24,1805,P0
CS5528,13-02-2015,31,2312,P0
CS5529,01-12-2014,17,1284,P0
CS5530,26-08-2014,16,1148,P0
CS5531,28-11-2014,23,1598,P0
CS5532,27-12-2014,23,1618,P0
CS5533,21-12-2014,17,1043,P0
CS5534,26-02-2015,16,1148,P0
CS5535,06-03-2015,21,1540,P0
CS5536,11-02-2015,20,1400,P0
CS5537,09-01-2015,19,1491,P0
CS5538,25-01-2015,17,1106,P0
CS5539,08-01-2015,18,1354,P0
CS5540,09-02-2015,16,1102,P0
CS5541,13-12-2014,19,1341,P0
CS5542,04-02-2015,17,1244,P0
CS5543,04-03-2015,22,1580,P0
CS5544,21-12-2014,18,1327,P0
CS5545,25-02-2015,18,1413,P0
CS5546,09-01-2015,15,1162,P0
CS5547,26-08-2014,23,1599,P0
CS5548,05-01-2015,13,947,P2
CS5549,02-02-2015,18,1349,P0
CS5550,10-11-2014,23,1677,P0
CS5551,05-03-2015,17,1080,P0
CS5552,29-12-2014,15,1008,P0
CS5553,06-03-2015,17,1376,P0
CS5554,01-03-2015,14,1068,P2
CS5555,07-03-2015,31,2439,P0
CS5556,13-03-2015,20,1302,P0
CS5557,19-01-2015,23,1771,P0
CS5558,23-01-2015,12,698,P2
CS5559,10-03-2015,14,981,P2
CS5560,30-10-2014,20,1517,P0
CS5561,11-01-2015,19,1114,P0
CS5562,08-03-2015,17,1300,P0
CS5563,25-05-2014,14,983,P2
CS5564,16-12-2014,28,1918,P0
CS5565,27-01-2015,23,1556,P0
CS5566,05-02-2015,26,1741,P0
CS5567,28-02-2015,21,1406,P0
CS5568,07-01-2015,21,1309,P0
CS5569,06-03-2015,15,997,P2
CS5570,19-10-2014,26,1699,P0
CS5571,20-02-2015,18,1267,P0
CS5572,07-03-2015,14,954,P2
CS5573,19-12-2014,24,1707,P0
CS5574,24-10-2014,20,1388,P0
CS5575,23-01-2015,12,707,P2
CS5576,17-12-2014,25,1720,P0
CS5577,11-01-2015,20,1459,P0
CS5578,22-12-2014,22,1720,P0
CS5579,09-09-2014,18,1218,P0
CS5580,10-11-2014,24,1703,P0
CS5581,07-03-2015,17,1070,P0
CS5582,10-11-2014,16,1087,P0
CS5583,10-03-2015,29,2017,P0
CS5584,17-01-2015,15,1125,P0
CS5585,09-08-2014,11,673,P2
CS5586,30-01-2015,24,1687,P0
CS5587,02-01-2015,22,1495,P0
CS5588,25-02-2015,24,1737,P0
CS5589,09-02-2015,26,1850,P0
CS5590,06-12-2014,20,1290,P0
CS5591,09-03-2015,20,1476,P0
CS5592,07-10-2014,21,1479,P0
CS5593,18-02-2015,20,1373,P0
CS5594,16-03-2015,25,1671,P0
CS5595,22-02-2015,21,1463,P0
CS5596,21-09-2014,12,911,P2
CS5597,04-03-2015,16,1066,P0
CS5598,11-01-2015,21,1592,P0
CS5599,12-03-2015,19,1288,P0
CS5600,25-02-2015,17,1127,P0
CS5601,04-12-2014,17,1190,P0
CS5602,06-01-2015,25,1697,P0
CS5603,05-01-2015,22,1692,P0
CS5604,26-02-2015,14,1036,P2
CS5605,06-03-2015,18,1319,P0
CS5606,09-03-2015,21,1620,P0
CS5607,03-07-2014,20,1343,P0
CS5608,25-01-2015,16,1084,P0
CS5609,09-12-2014,20,1430,P0
CS5610,26-12-2014,19,1386,P0
CS5611,01-02-2015,20,1441,P0
CS5612,05-09-2014,16,1099,P0
CS5613,09-02-2015,19,1313,P0
CS5614,11-02-2015,20,1400,P0
CS5615,07-02-2015,14,1069,P2
CS5616,09-03-2015,21,1306,P0
CS5617,30-11-2014,20,1401,P0
CS5618,26-02-2015,22,1346,P0
CS5619,11-02-2015,16,1065,P0
CS5620,14-03-2015,25,1782,P0
CS5621,16-02-2015,21,1338,P0
CS5622,23-06-2014,16,1032,P0
CS5623,01-03-2015,18,1262,P0
CS5624,22-12-2014,15,1178,P0
CS5625,14-02-2015,20,1274,P0
CS5626,07-01-2015,14,1049,P2
CS5627,27-02-2015,21,1601,P0
CS5628,08-02-2015,16,1093,P0
CS5629,12-10-2014,26,1846,P0
CS5630,02-03-2015,25,1671,P0
CS5631,12-12-2014,15,896,P2
CS5632,25-12-2014,22,1560,P0
CS5633,03-03-2015,23,1781,P0
CS5634,30-10-2014,16,1103,P0
CS5635,18-12-2014,23,1553,P0
CS5636,21-12-2014,21,1373,P0
CS5637,27-01-2015,20,1589,P0
CS5638,02-01-2015,21,1484,P0
CS5639,02-03-2015,23,1695,P0
CS5640,07-01-2015,16,1019,P0
CS5641,25-02-2015,11,712,P2
CS5642,11-01-2015,26,1802,P0
CS5643,11-02-2015,22,1581,P0
CS5644,23-11-2014,21,1449,P0
CS5645,07-03-2015,18,1294,P0
CS5646,04-03-2015,20,1272,P0
CS5647,22-01-2015,17,1246,P0
CS5648,03-03-2015,19,1410,P0
CS5649,22-12-2014,21,1449,P0
CS5650,20-02-2015,20,1169,P0
CS5651,25-10-2014,14,984,P2
CS5652,20-12-2014,20,1489,P0
CS5653,15-02-2014,18,1370,P0
CS5654,10-03-2015,25,1616,P0
CS5655,18-09-2014,21,1583,P0
CS5656,31-12-2014,23,1820,P0
CS5657,05-02-2015,12,751,P2
CS5658,25-12-2014,19,1400,P0
CS5659,23-01-2015,24,1736,P0
CS5660,25-01-2015,16,1012,P0
CS5661,27-02-2015,23,1518,P0
CS5662,07-03-2015,22,1608,P0
CS5663,05-09-2014,23,1692,P0
CS5664,01-02-2015,21,1357,P0
CS5665,16-03-2015,23,1583,P0
CS5666,26-11-2014,10,673,P2
CS5667,19-11-2014,20,1333,P0
CS5668,15-03-2015,27,1802,P0
CS5669,06-09-2014,20,1493,P0
CS5670,11-02-2015,22,1811,P0
CS5671,07-03-2015,17,1090,P0
CS5672,26-10-2014,21,1367,P0
CS5673,26-02-2015,18,1220,P0
CS5674,17-12-2014,27,1847,P0
CS5675,29-10-2014,24,1724,P0
CS5676,17-01-2015,21,1311,P0
CS5677,27-02-2015,21,1746,P0
CS5678,14-11-2014,30,1965,P0
CS5679,18-01-2015,18,1375,P0
CS5680,26-01-2015,17,1118,P0
CS5681,24-02-2015,19,1182,P0
CS5682,27-02-2015,20,1403,P0
CS5683,02-10-2014,14,821,P2
CS5684,16-03-2015,27,1923,P0
CS5685,23-01-2015,28,2086,P0
CS5686,21-08-2014,13,1070,P2
CS5687,04-02-2015,21,1516,P0
CS5688,24-12-2014,12,868,P2
CS5689,10-06-2014,20,1536,P0
CS5690,19-01-2015,19,1320,P0
CS5691,24-01-2015,18,1344,P0
CS5692,20-02-2015,16,1113,P0
CS5693,17-02-2015,18,1369,P0
CS5694,06-02-2015,18,1245,P0
CS5695,17-02-2015,24,1611,P0
CS5696,12-12-2014,17,1178,P0
CS5697,21-02-2015,27,1988,P0
CS5698,18-10-2014,21,1527,P0
CS5699,23-01-2015,17,1240,P0
CS5700,27-02-2015,28,1911,P0
CS5701,06-01-2015,25,1717,P0
CS5702,07-12-2014,20,1420,P0
CS5703,08-03-2015,21,1467,P0
CS5704,23-11-2014,12,836,P2
CS5705,16-04-2014,13,1012,P2
CS5706,12-03-2015,17,1260,P0
CS5707,10-02-2015,20,1452,P0
CS5708,09-01-2015,22,1691,P0
CS5709,17-02-2015,19,1428,P0
CS5710,30-06-2014,14,964,P2
CS5711,19-11-2014,22,1506,P0
CS5712,22-01-2015,23,1639,P0
CS5713,25-08-2014,20,1444,P0
CS5714,01-03-2015,21,1191,P0
CS5715,05-03-2015,17,1147,P0
CS5716,13-01-2015,13,933,P2
CS5717,02-01-2015,30,2068,P0
CS5718,12-03-2015,16,1184,P0
CS5719,17-12-2014,24,1554,P0
CS5720,01-03-2015,21,1593,P0
CS5721,24-10-2014,11,706,P2
CS5722,01-03-2015,20,1445,P0
CS5723,05-02-2015,17,1128,P0
CS5724,31-01-2015,26,1921,P0
CS5725,17-11-2014,17,1071,P0
CS5726,05-02-2015,16,1126,P0
CS5727,16-03-2015,22,1666,P0
CS5728,03-12-2014,16,1052,P0
CS5729,05-12-2014,20,1495,P0
CS5730,18-08-2014,22,1519,P0
CS5731,10-12-2014,16,1117,P0
CS5732,16-02-2015,24,1694,P0
CS5733,30-01-2015,20,1567,P0
CS5734,18-01-2015,16,1072,P0
CS5735,07-01-2015,15,990,P2
CS5736,26-02-2015,14,876,P2
CS5737,05-02-2015,20,1384,P0
CS5738,25-02-2015,22,1368,P0
CS5739,25-01-2015,25,1755,P0
CS5740,02-03-2015,23,1624,P0
CS5741,10-03-2015,24,1787,P0
CS5742,08-01-2015,27,1970,P0
CS5743,23-02-2015,20,1460,P0
CS5744,12-01-2015,27,1922,P0
CS5745,04-01-2015,18,1275,P0
CS5746,01-02-2015,17,1200,P0
CS5747,04-02-2015,20,1188,P0
CS5748,22-11-2014,21,1415,P0
CS5749,15-11-2014,22,1752,P0
CS5750,20-01-2015,19,1304,P0
CS5751,09-11-2014,17,1297,P0
CS5752,28-12-2014,33,2612,P0
CS5753,30-01-2015,14,1029,P2
CS5754,17-02-2015,24,1663,P0
CS5755,01-01-2015,21,1473,P0
CS5756,11-03-2015,29,2074,P0
CS5757,20-11-2014,17,1215,P0
CS5758,22-06-2014,19,1318,P0
CS5759,07-01-2015,19,1396,P0
CS5760,10-03-2015,29,1943,P0
CS5761,11-03-2015,28,2195,P0
CS5762,28-10-2014,23,1590,P0
CS5763,25-09-2014,21,1461,P0
CS5764,27-02-2015,14,947,P2
CS5765,22-02-2015,18,1228,P0
CS5766,18-11-2014,21,1411,P0
CS5767,24-12-2014,17,1185,P0
CS5768,10-11-2014,17,1252,P0
CS5769,09-02-2015,18,1270,P0
CS5770,24-02-2015,18,1349,P0
CS5771,19-04-2014,11,741,P2
CS5772,07-11-2014,26,1891,P0
CS5773,11-11-2014,20,1262,P0
CS5774,28-02-2015,26,1663,P0
CS5775,14-03-2015,19,1242,P0
CS5776,12-03-2015,19,1486,P0
CS5777,27-02-2015,22,1724,P0
CS5778,24-02-2015,17,1205,P0
CS5779,02-02-2015,22,1701,P0
CS5780,01-11-2014,23,1628,P0
CS5781,07-02-2015,23,1651,P0
CS5782,26-01-2015,21,1402,P0
CS5783,15-03-2015,23,1554,P0
CS5784,26-12-2014,18,1310,P0
CS5785,24-12-2014,17,1256,P0
CS5786,18-02-2015,19,1258,P0
CS5787,01-12-2014,26,1902,P0
CS5788,18-08-2014,21,1437,P0
CS5789,05-03-2015,16,1067,P0
CS5790,04-10-2014,19,1447,P0
CS5791,15-03-2015,17,1319,P0
CS5792,13-02-2015,28,1898,P0
CS5793,06-03-2015,16,1249,P0
CS5794,10-02-2015,25,1883,P0
CS5795,29-09-2014,16,1164,P0
CS5796,14-12-2014,16,1189,P0
CS5797,06-01-2015,26,1823,P0
CS5798,09-03-2015,23,1415,P0
CS5799,01-02-2015,21,1528,P0
CS5800,10-03-2015,23,1713,P0
CS5801,18-09-2014,21,1414,P0
CS5802,12-03-2015,24,1633,P0
CS5803,26-02-2015,21,1424,P0
CS5804,01-07-2014,18,1261,P0
CS5805,12-09-2014,23,1515,P0
CS5806,29-01-2015,17,1172,P0
CS5807,17-01-2015,20,1563,P0
CS5808,04-03-2015,22,1675,P0
CS5809,01-10-2014,18,1210,P0
CS5810,04-03-2015,30,2022,P0
CS5811,18-10-2014,22,1479,P0
CS5812,07-03-2015,23,1680,P0
CS5813,03-01-2015,24,1610,P0
CS5814,04-01-2015,14,881,P2
CS5815,20-02-2015,28,2145,P0
CS5816,14-02-2015,22,1736,P0
CS5817,14-12-2014,23,1764,P0
CS5818,09-11-2014,21,1438,P0
CS5819,12-11-2014,17,1322,P0
CS5820,15-01-2015,16,1196,P0
CS5821,14-12-2014,23,1640,P0
CS5822,20-02-2015,18,1422,P0
CS5823,15-08-2014,18,1295,P0
CS5824,04-02-2015,19,1356,P0
CS5825,10-02-2015,14,999,P2
CS5826,25-11-2014,24,1670,P0
CS5827,15-03-2015,20,1432,P0
CS5828,26-11-2014,10,733,P2
CS5829,26-12-2014,20,1323,P0
CS5830,15-02-2015,23,1604,P0
CS5831,28-02-2015,16,1075,P0
CS5832,22-01-2015,20,1328,P0
CS5833,13-02-2015,19,1404,P0
CS5834,25-06-2014,20,1309,P0
CS5835,23-12-2014,25,1592,P0
CS5836,13-03-2015,30,2069,P0
CS5837,22-12-2014,18,1281,P0
CS5838,08-12-2014,17,1384,P0
CS5839,28-01-2015,14,966,P2
CS5840,15-10-2014,15,1013,P0
CS5841,27-06-2014,19,1264,P0
CS5842,25-11-2014,13,971,P2
CS5843,28-11-2014,20,1406,P0
CS5844,11-03-2015,17,1220,P0
CS5845,27-11-2014,22,1582,P0
CS5846,26-02-2015,23,1683,P0
CS5847,12-02-2015,24,1563,P0
CS5848,12-03-2015,20,1408,P0
CS5849,06-02-2015,16,1005,P0
CS5850,02-10-2014,19,1410,P0
CS5851,13-03-2015,24,1816,P0
CS5852,27-01-2015,15,1034,P0
CS5853,28-11-2014,22,1488,P0
CS5854,12-03-2015,18,1320,P0
CS5855,26-02-2015,21,1506,P0
CS5856,01-01-2015,23,1518,P0
CS5857,05-03-2015,13,993,P2
CS5858,12-02-2015,24,1625,P0
CS5859,16-03-2015,24,1772,P0
CS5860,20-01-2015,19,1392,P0
CS5861,21-08-2014,15,1102,P0
CS5862,07-03-2015,22,1459,P0
CS5863,13-03-2015,11,804,P2
CS5864,29-01-2015,17,1432,P0
CS5865,19-02-2015,29,1962,P0
CS5866,19-02-2015,20,1396,P0
CS5867,01-02-2015,27,1983,P0
CS5868,30-06-2014,31,2260,P0
CS5869,12-11-2014,15,1019,P0
CS5870,10-02-2015,22,1544,P0
CS5871,16-03-2015,19,1279,P0
CS5872,25-01-2015,21,1344,P0
CS5873,01-02-2015,21,1461,P0
CS5874,14-03-2015,16,968,P2
CS5875,02-03-2015,18,1190,P0
CS5876,21-12-2014,18,1183,P0
CS5877,20-01-2015,22,1520,P0
CS5878,13-03-2015,12,822,P2
CS5879,30-11-2014,25,1772,P0
CS5880,26-01-2015,22,1350,P0
CS5881,21-01-2015,16,1214,P0
CS5882,26-02-2015,24,1554,P0
CS5883,13-03-2015,19,1322,P0
CS5884,09-02-2015,18,1320,P0
CS5885,04-03-2015,29,1983,P0
CS5886,30-07-2014,21,1396,P0
CS5887,21-01-2015,17,1267,P0
CS5888,24-09-2014,18,1248,P0
CS5889,11-03-2015,15,993,P2
CS5890,14-01-2015,16,1125,P0
